link,title,price_sale,price_base,brand,cpu_brand,cpu_detail,cpu_cores,cpu_threads,ram_size,ram_type,storage_size,storage_type,gpu_info,screen_size,screen_res,screen_tech,battery,raw_specs_count
https://cellphones.com.vn/laptop-lenovo-v14-g4-amn-82yt00m8vn-cu-dep.html,Laptop Lenovo V14 G4 AMN 82YT00M8VN - Cũ Đẹp,7.990.000đ,14.990.000đ,Lenovo,AMD,Ryzen 5 7520U,4,8,16,DDR5,512GB,SSD,AMD Radeon 610M Graphics,14 inches,1920 x 1080 pixels (FullHD),"Độ sáng 300nits, Màn hình chống chói",38Wh,24
https://cellphones.com.vn/laptop-dell-inspiron-15-3530-j9xfd-cu-dep.html,Laptop Dell Inspiron 15 3530 J9XFD - Cũ Đẹp,11.490.000đ,16.990.000đ,Dell,Intel,,,,16,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6 inches,1920 x 1080 pixels (FullHD),Độ phủ màu 45% NTSC,"3-cell, 41 Wh hoặc 4-cell ,54Wh",25
https://cellphones.com.vn/laptop-msi-prestige-15-a10sc-222vn-cu-xuoc-can.html,Laptop MSI Prestige 15 A10SC-222VN - Cũ Xước Cấn,9.290.000đ,33.990.000đ,MSI,Intel,,,,16,,512GB,SSD,NVIDIA GeForce GTX 1650 4GB GDDR5 with Max-Q Design,15.6 inches,1920 x 1080 pixels (FullHD),"15.6"" FHD (1920 x 1080) IPS, 60Hz, Thin Bezel, Anti-Glare with 72% NTSC, 100% sRGB",4 Cell 82WHr,17
https://cellphones.com.vn/laptop-msi-gaming-gf63-thin-10scxr-1218vn-16gb-cu-tray-xuoc.html,Laptop MSI Gaming GF63 THIN 10SCXR-1218VN - Cũ Trầy Xước,9.390.000đ,20.990.000đ,MSI,Intel,,,,16,,512GB,SSD,NVIDIA GeForce GTX1650 4GB GDDR6 with Max-Q Design + Intel UHD Graphics,15.6 inches,1920 x 1080 pixels (FullHD),"15.6"" FHD (1920 x 1080) IPS, 144Hz, Thin Bezel",3 Cell 51WHr,17
https://cellphones.com.vn/laptop-asus-gaming-rog-zephyrus-g14-ga401qm-211-zg14-cu-tray-xuoc.html,Laptop ASUS Gaming ROG Zephyrus G14 GA401QM-211.ZG14 - Cũ Trầy Xước,29.390.000đ,,ASUS,Other,Ryzen 9 5900Hs,,,16,DDR4,1 TB,SSD,Geforce RTX 3060 MaxQ 6GB,14 inches,1920 x 1080 pixels (FullHD),"Tần số quét 144Hz, 100% sRGB",76 Watt Giờ,18
https://cellphones.com.vn/laptop-acer-16-ph16-71-72bv-nhqjrsv001-cu-tray-xuoc.html,Laptop Acer Gaming Predator Helios 16 PH16-71-72BV NH.QJRSV.001 - Cũ Trầy Xước,28.990.000đ,,Acer,Intel,,,,16,DDR5,512GB,SSD,NVIDIA GeForce RTX™ 4070 8GB,16 inches,2560x1600 pixel (QHD+),"16.0 inch 2.0K+, DCI-P3 100%, Acer ComfyView LED-backlit TFT LCD, 500 nits","4-cell, 90 Wh",23
https://cellphones.com.vn/laptop-asus-expertbook-p5-p5405csa-nz0017w-cu-da-kich-hoat.html,Laptop ASUS ExpertBook P5 P5405CSA-NZ0017W - Đã Kích Hoạt,28.490.000đ,34.990.000đ,ASUS,Intel,,8,8,32,DDR5X,1TB,SSD,Intel Arc 140V GPU,14 inches,2560 x 1600 (WQXGA),"Độ sáng 400nits, Màn hình chống chói, Độ phủ màu sRGB: 100%, Góc nhìn 178/178","63WHrs, 3S1P, 3-cell Li-ion",28
https://cellphones.com.vn/laptop-acer-aspire-3-a315-44p-r5qg-nx-ksjsv-001-cu-tray-xuoc.html,Laptop Acer Aspire 3 A315-44P-R5QG NX.KSJSV.001 - Cũ Trầy Xước,8.990.000đ,,Acer,AMD,,,,16,,512GB,SSD,AMD Radeon™ Graphics,15.6 inches,1920 x 1080 pixels (FullHD),"45% NTSC, Acer ComfyView™ LED-backlit TFT LCD",50 Wh 3-cell Li-ion battery,17
https://cellphones.com.vn/laptop-msi-gaming-gf63-thin-11sc-664vn-16gb-1tb-cu-tray-xuoc.html,Laptop gaming MSI GF63 Thin 11SC 664VN - Cũ Trầy Xước,11.090.000đ,16.490.000đ,gaming,Intel,,,,16,DDR4,1TB,SSD,NVIDIA GeForce GTX1650 4GB GDDR6,15.6 inches,1920 x 1080 pixels (FullHD),"Full HD, IPS, tần số quét 144Hz, Thin Bezel",3 Cell 51WHr,20
https://cellphones.com.vn/laptop-dell-vostro-3530-2h1tpi5-16gb-cu-dep.html,Laptop Dell Vostro 3530 2H1TPI5 - Cũ Đẹp,Liên hệ để báo giá,,Dell,Intel,,,12,16,DDR4,512GB,SSD,Intel UHD Graphics,15.6 inches,1920 x 1080 pixels (FullHD),"Góc nhìn rộng (WVA), Độ phủ màu NTSC 45%, Màn hình chống chói","41Wh , 3Cell",23
https://cellphones.com.vn/laptop-lenovo-ideapad-3-14aba7-2rm003wvn-cu-tray-xuoc.html,Laptop Lenovo IdeaPad 3 14ABA7 82RM003WVN - Cũ Trầy Xước,7.390.000đ,14.890.000đ,Lenovo,AMD,Ryzen 5 5625U,6,12,8,DDR4,256 GB,SSD,AMD Radeon Graphics,14 inches,1920 x 1080 pixels (FullHD),"Độ sáng 250 nits, Màn hình chống chói",Tích hợp 45Wh,23
https://cellphones.com.vn/laptop-asus-vivobook-14-x1404za-nk246w-cu-dep.html,Laptop ASUS Vivobook 14 X1404ZA-NK246W - Cũ Đẹp,7.790.000đ,11.990.000đ,ASUS,Intel,Core i3 Alder,,,8,DDR4,512 GB,SSD,Intel UHD Graphics,14 inches,1080 x 1920 pixels (FullHD),"45% NTSC, Chống chói Anti Glare, LED Backlit, 250 nits","3-cell, 42Wh, 45 W",22
https://cellphones.com.vn/laptop-dell-vostro-3400-cu-xuoc-can.html,Laptop Dell Vostro 3400 - Cũ Xước Cấn,5.090.000đ,,Dell,Intel,Core i3 1115G4,,,8,DDR4,256GB,SSD,Intel UHD Graphics,14 inches,1920 x 1080 pixels (FullHD),"14.0 inch, 1920 x 1080 Pixels, WVA, 45% NTSC, 60 Hz, 220 nits, Anti-glare LED-backlit",3 Cell 45W,21
https://cellphones.com.vn/laptop-asus-rog-strix-g16-g615lr-s5238w-cu-da-kich-hoat.html,Laptop ASUS ROG Strix G16 G615LR-S5238W - Đã Kích Hoạt,45.890.000đ,58.990.000đ,ASUS,Intel,,20,20,32,DDR5,1TB,SSD,"NVIDIA GeForce RTX 5070 Ti 12GB GDDR7 ROG Boost: 1565MHz* ở 140W (Xung nhịp tăng cường 1515MHz+OC 50MHz, Tăng cường động 115W+25W)
Intel UHD Graphics",16 inches,2560 x 1600 pixels (2.5K),"Thời gian phản hồi (G2G) 3ms, Độ sáng 500nits, Tỷ lệ tương phản 1200:1, Độ phủ màu DCI-P3 100%, Màn hình chống chói, G-Sync, Nebula ROG Nebula Display, Dolby Vision HDR, ROG intelligent cooling","90WHrs, 4S1P, 4-cell Li-ion, Sạc lại từ 0-50% trong 30 phút",24
https://cellphones.com.vn/laptop-dell-latitude-5330-27kj4-cu-tray-xuoc.html,Laptop Dell Latitude 5330 27KJ4 - Cũ Trầy Xước,12.090.000đ,17.990.000đ,Dell,Intel,,8,12,16,DDR4,256 GB,,Intel Iris Xe Graphics,13.3 inches,,,"4 cell, 58 WHr, lithium-ion",16
https://cellphones.com.vn/laptop-gigabyte-g5-ge-51vn213sh-cu-tray-xuoc.html,Laptop Gigabyte G5 GE-51VN213SH - Cũ Trầy Xước,13.290.000đ,22.800.000đ,Gigabyte,Intel,,12,16,16,DDR4,512GB,SSD,NVidia Geforce RTX 3050 4GB GDDR6,15.6 inches,1920 x 1080 pixels (FullHD),"Màn hình chống chói, Tần số quét 144 Hz, Độ phủ màu 45% NTSC",54 WHrs,20
https://cellphones.com.vn/laptop-lenovo-ideapad-yoga-6-13alc6-82nd00bdvn-cu-xuoc-can.html,Laptop Lenovo Ideapad Yoga 6 13ALC6 82ND00BDVN - Cũ Xước Cấn,9.990.000đ,16.800.000đ,Lenovo,AMD,,,16,8,DDR4,512GB,SSD,Integrated AMD Radeon Graphics,13.3 inches,1920 x 1080 pixels (FullHD),,"4Cell, 60Wh",19
https://cellphones.com.vn/laptop-acer-aspire-7-a715-76g-59mw-cu-da-kich-hoat.html,Laptop Acer Aspire 7 A715-76G-59MW - Đã Kích Hoạt,12.790.000đ,21.490.000đ,Acer,Intel,Core i5 -,8,12,8,DDR4,512 GB,SSD,"NVIDIA GeForce RTX 2050, 4 GB",15.6 inches,1920 x 1080 pixels (FullHD),Acer ComfyView,"3-cell Li-ion, 50 Wh",23
https://cellphones.com.vn/laptop-dell-15-dc15250-3g7t0-cu-dep.html,Laptop Dell 15 DC15250 3G7T0 - Cũ Đẹp,14.290.000đ,20.990.000đ,Dell,Intel,Core i7 1355U,10,12,16,DDR4,1TB,SSD,Intel UHD Graphics,15.6 inches,1920 x 1080 pixels (FullHD),"Độ phủ màu 45% NTSC, Độ sáng 250 nits, Màn hình chống chói","3 cell, 41Wh",25
https://cellphones.com.vn/laptop-asus-tuf-gaming-fa506ii-al016t-8gb-cu-tray-xuoc.html,Laptop ASUS TUF Gaming FA506II-AL016T - Cũ Trầy Xước,Liên hệ để báo giá,,ASUS,AMD,Ryzen 7 4800H,,,8,,512GB,SSD,NVIDIA GeForce GTX 1650Ti 4GB GDDR6 + AMD Radeon™ Graphics,15.6 inches,1920 x 1080 pixels (FullHD),"144Hz, Non-Glare, Wide View, Narrow Bezel",3 Cell 48WHr,16
https://cellphones.com.vn/laptop-dell-vostro-3510-v5i3305w-cu-xuoc-can.html,Laptop Dell Vostro 3510 V5I3305W - Cũ Xước Cấn,7.890.000đ,16.990.000đ,Dell,Intel,,,4,8,DDR4,256GB,SSD,Intel UHD Graphics,15.6 inches,1920 x 1080 pixels (FullHD),Màn hình chống loá,"3-cell, 45 Wh",16
https://cellphones.com.vn/laptop-dell-xps-13-9305-512gb-cu-tray-xuoc.html,Laptop Dell XPS 13 9305 - Cũ Trầy Xước,16.990.000đ,,Dell,Intel,Core i5 1135G7,,8,8,DDR4X,512GB,SSD,Intel Iris Xe Graphics,13.3 inches,1920 x 1080 pixels (FullHD),"Tấm nền IPS, Tần số quét 60 Hz",7 giờ sử dụng liên tục với Microsoft Word,17
https://cellphones.com.vn/laptop-fujitsu-ch-9c13a1-4zr1j05323.html,Laptop Fujitsu CH 9C13A1 4ZR1J05323,18.990.000đ,25.990.000đ,Fujitsu,Intel,,,,8,DDR4X,512GB,SSD,Intel Iris Xe Graphics,13.3 inches,1920 x 1080 pixels (FullHD),,2 Cell 30W,18
https://cellphones.com.vn/laptop-hp-15-dy2095wm-47x70ua.html,Laptop HP 15-DY2095WM 47X70UA,Liên hệ để báo giá,,HP,Intel,,,,8,DDR4,256 GB,SSD,Intel® Iris® Xᵉ Graphics,15.6 inches,1920 x 1080 pixels (FullHD),"Màn hình chống loá, 250 nits, 45% NTSC","3-cell, 41 Wh Li-ion",18
https://cellphones.com.vn/laptop-msi-gaming-gf63-thin-11ud-473vn.html,Laptop MSI Gaming GF63 Thin 11UD 473VN,15.990.000đ,19.400.000đ,MSI,Intel,,6,12,8,DDR4,512GB,SSD,NVIDIA® GeForce RTX™ 3050 Ti Max-Q 4GB,15.6 inches,1920 x 1080 pixels (FullHD),"72% NTSC IPS-Level, close to 100%s RGB","3 cell, 51Whr",21
https://cellphones.com.vn/laptop-asus-zenbook-s-13-oled-ux5304ma-nq117w.html,Laptop ASUS Zenbook S 13 OLED UX5304MA-NQ117W,40.990.000đ,44.990.000đ,ASUS,Intel,,12,14,32,DDR5X,1TB,SSD,Intel Iris Xe Graphics,13.3 inches,2880 x 1800 pixels,"Độ sáng tối đa 600nits HDR, Gam màu 100% DCI-P3, Tỷ lệ tương phản 1.000.000:1, Ánh sáng xanh ít gây hại hơn 70%","63WHrs, 2S2P, 4-cell Li-ion",27
https://cellphones.com.vn/laptop-msi-pulse-17-ai-c1vgkg-017vn.html,Laptop MSI Pulse 17 AI C1VGKG-017VN,46.990.000đ,51.990.000đ,MSI,Intel,,16,22,32,DDR5,1TB,SSD,"NVIDIA GeForce RTX 4060 8GB GDDR6
Intel UHD Graphics",17 inches,2560 x 1600 pixels (2K),100%DCI-P3,"4 cell, 90Whr Li-Po",20
https://cellphones.com.vn/laptop-dell-vostro-5620-v6i5001w1.html,Laptop Dell Vostro 5620 V6I5001W1,17.490.000đ,22.190.000đ,Dell,Intel,,,,8,DDR4,256GB,SSD,Intel Iris Xe Graphics,16 inches,1920 x 1200 pixels (FullHD+),"Tần số quét 60hz, Độ sáng 250 nits","4-cell Li-ion, 54 Wh",22
https://cellphones.com.vn/laptop-hp-envy-13-ba1537tu-4u6p0pa.html,Laptop HP Envy 13-BA1537TU 4U6P0PA,17.990.000đ,23.990.000đ,HP,Intel,,,,8,DDR4,256GB,SSD,Intel Iris Xe Graphics,13.3 inches,1920 x 1080 pixels (FullHD),100% sRGB 400 nits,3 Cell 51WHr,21
https://cellphones.com.vn/laptop-dell-inspiron-5415-70262929.html,Laptop Dell Inspiron 5415 70262929,19.190.000đ,19.990.000đ,Dell,AMD,,,12,8,DDR4,256GB,,AMD Radeon Graphics,14 inches,1080 x 1920 pixels (FullHD),Màn hình chống chói,"4-cell, 54 WHr",18
https://cellphones.com.vn/laptop-hp-pavilion-14-dv2076tu-7c0p4pa.html,Laptop HP Pavilion 14-DV2076TU 7C0P4PA,14.590.000đ,17.100.000đ,HP,Intel,,10,12,8,DDR4,256GB,SSD,Intel Iris Xe Graphics,14 inches,1920 x 1080 pixels (FullHD),"BrightView, Độ sáng 250 nits, Độ phủ màu 45% NTSC","3-cell, 43 Wh Li-ion",20
https://cellphones.com.vn/laptop-hp-pavilion-14-dv2075tu-7c0w2pa.html,Laptop HP Pavilion 14-DV2075TU 7C0W2PA,17.990.000đ,18.100.000đ,HP,Intel,,10,12,8,DDR4,512 GB,SSD,Intel Iris Xe Graphics,14 inches,1920 x 1080 pixels (FullHD),"BrightView, Độ sáng 250 nits, Độ phủ màu 45% NTSC","3-cell, 43 Wh Li-ion",20
https://cellphones.com.vn/laptop-dell-gaming-g5-15-5500-ram-16gb-ssd-1tb-144hz.html,Laptop Dell Gaming G5 5500 P89F003,33.610.000đ,34.990.000đ,Dell,Intel,,,,16,DDR4,512GB,,NVIDIA GeForce RTX 2060 6GB GDDR6,15.6 inches,1920 x 1080 pixels (FullHD),"15.6 inch FHD(1920x1080) 300nits WVA Anti-Glare LED Backlit Display, 144Hz","4-Cell, 68 Whr",18
https://cellphones.com.vn/laptop-gigabyte-g5-kc-5s11130sb.html,Laptop Gigabyte G5 KC-5S11130SB,23.990.000đ,29.990.000đ,Gigabyte,Intel,,,,16,DDR4,512GB,SSD,NVIDIA® GeForce RTX™ 3060 6GB,15.6 inches,1920 x 1080 pixels (FullHD),"Tần số quét 144Hz, màn hình chống loá",4 Cell 41 Wh,21
https://cellphones.com.vn/laptop-asus-zenbook-14-ux3402za-km220w.html,Laptop Asus Zenbook 14 UX3402ZA-KM220W,20.490.000đ,23.900.000đ,Asus,Intel,,,,8,DDR5,512GB,SSD,Intel® Iris Xe Graphics,14 inches,2880 x 1800 pixels,"Màn hình OLED 2.8K, tỷ lệ 16:10, Thời gian phản hồi 0.2 ms, Tốc độ làm mới 90Hz, Độ sáng tối đa 600nits, 100% DCI-P3, Tỷ lệ tương phản 1.000.000:1, HDR True Black 600, 1.07 tỷ màu, Glossy display, Hạn chế ánh sáng xanh, Chăm sóc mắt SGS","75WHrs, 2S2P, 4-cell Li-ion",23
https://cellphones.com.vn/laptop-msi-modern-15-a5m-234vn.html,Laptop MSI Modern 15 A5M 234VN,12.990.000đ,16.490.000đ,MSI,Other,Ryzen 5 5500U,,12,8,DDR4,512GB,SSD,AMD Radeon 1800 MHz,15.6 inches,1080 x 1920 pixels (FullHD),"Tấm nền IPS, Độ sáng 250 nits, Độ phủ màu 45% NTSC, Tỷ lệ màn hình 16:09, Độ tương phản 1000:1","3 cell, Lithium polymer",23
https://cellphones.com.vn/laptop-hp-15s-fq5080tu-6k7a0pa.html,Laptop HP 15S-FQ5080TU 6K7A0PA,13.290.000đ,16.800.000đ,HP,Intel,,,,8,DDR4,256 GB,SSD,,15.6 inches,1080 x 1920 pixels (FullHD),Chống nhấp nháy,3 Cell 41WHr (Lên đến 9 giờ),19
https://cellphones.com.vn/laptop-gigabyte-g5-kf-e3vn333sh.html,Laptop Gigabyte G5 KF-E3VN333SH,21.990.000đ,25.990.000đ,Gigabyte,Intel,,,,8,DDR4,512GB,,"NVIDIA GeForce RTX 4060 8GB GDDR6 2010MHz
Intel Iris Xe Graphics",15.6 inches,,,Lithium-Ion 54Wh,19
https://cellphones.com.vn/laptop-asus-vivobook-pro-14x-oled-n7401ze-m9028w.html,Laptop Asus Vivobook Pro 14X OLED N7401ZE-M9028W,Liên hệ để báo giá,,Asus,Intel,,,,16,DDR5,512GB,SSD,"NVIDIA GeForce RTX 3050 Ti 4GB GDDR6
Intel Iris Plus Graphics",14.5 inches,2880 x 1800 pixels,"Thời gian phản hồi 0.2ms, Tần số quét 120 Hz, Độ sáng tối đa 600nits HDR, 100% DCI-P3, HDR True Black 600, 1.07 tỷ màu, Giảm ánh sáng xanh","70WHrs, 3S1P, 3-cell Li-ion",23
https://cellphones.com.vn/laptop-msi-gaming-katana-gf66-11ue-824vn.html,Laptop MSI Gaming Katana GF66 11UE-824VN,24.990.000đ,29.300.000đ,MSI,Intel,,,,16,DDR4,512GB,SSD,NVIDIA® GeForce RTX™ 3060,15.6 inches,1920 x 1080 pixels (FullHD),"144Hz, IPS-Level",53.5 Battery (Whr) 3-Cell,21
https://cellphones.com.vn/laptop-lenovo-gaming-legion-5-15iah7h-82rb0047vn.html,Laptop Lenovo Gaming Legion 5 15IAH7H 82RB0047VN,34.990.000đ,44.990.000đ,Lenovo,Intel,,,,16,DDR5,512GB,SSD,NVIDIA GeForce RTX 3060,15.6 inches,2560x1440 (Quad HD),"IPS 300nits Anti-glare, 165Hz, 100% sRGB, Dolby Vision, G-SYNC, DC dimmer","3 Cell, 80Wh",23
https://cellphones.com.vn/laptop-asus-expertbook-b1500ceae-bq2033t.html,Laptop ASUS ExpertBook B1500CEAE-BQ2033T,16.990.000đ,20.390.000đ,ASUS,Intel,,,,8,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6 inches,1920 x 1080 pixels (FullHD),Màn hình chống loá,3 Cell 42WHr,21
https://cellphones.com.vn/laptop-acer-aspire-go-14-ai-ag14-71m-7681.html,Laptop Acer Aspire Go 14 AI AG14-71M-7681,Liên hệ để báo giá,,Acer,Intel,,16,22,16,DDR5,512GB,SSD,Intel Arc Graphics,14 inches,1920 x 1200 pixels (FullHD+),"Màn hình LCD TFT đèn nền LED Acer ComfyView, Góc nhìn rộng, Độ phủ màu sRGB 100%, Độ sáng 300nits","Pin Li-ion 3 cell 55 Wh, Bộ chuyển đổi AC USB Type-C 65 W PD",25
https://cellphones.com.vn/laptop-gaming-acer-nitro-5-an515-57-74nu.html,Laptop Gaming Acer Nitro 5 Eagle AN515-57-74NU NH.QD9SV.001,27.590.000đ,29.990.000đ,Gaming,Intel,,,,8,DDR4,512GB,SSD,NVIDIA® GeForce RTX™ 3050Ti 4GB,15.6 inches,1920 x 1080 pixels (FullHD),Tần số quét 144Hz,"4-cell, 57.5 Wh",20
https://cellphones.com.vn/laptop-lg-gram-2022-17z90q-g-ah78a5.html,Laptop LG Gram 2022 17Z90Q-G.AH78A5,30.490.000đ,49.200.000đ,LG,Intel,,,,16,DDR5,1TB,SSD,Intel Iris Xe Graphics,17 inches,2560 x 1600 (WQXGA),"LGD, Chống lóa mắt, gam màu DCI-P3 99%",80 Wh Li-on,22
https://cellphones.com.vn/laptop-lg-gram-2022-17z90q-g-ah76a5.html,Laptop LG Gram 2022 17Z90Q-G.AH76A5,48.990.000đ,,LG,Intel,,,,16,DDR5,512GB,SSD,Intel Iris Xe Graphics,17 inches,2560 x 1600 (WQXGA),"LGD, Chống lóa mắt, gam màu DCI-P3 99%",80 Wh Li-on,22
https://cellphones.com.vn/laptop-dell-inspiron-15-7501-x3mry1.html,Laptop Dell Inspiron 15 7501 X3MRY1,30.990.000đ,31.990.000đ,Dell,Intel,,,,8,DDR4,512GB,,NVIDIA® GeForce GTX® 1650 Ti 4GB GDDR6,15.6 inches,1920 x 1080 pixels (FullHD),"Màn hình chống loá, 100%sRGB","3-Cell, 56WHr",19
https://cellphones.com.vn/laptop-huawei-matebook-d14-i3-1215u.html,Laptop Huawei Matebook D14,9.990.000đ,12.990.000đ,Huawei,Intel,,,,8,DDR4X,256GB,SSD,Intel UHD Graphics,14 inches,1920 x 1080 pixels (FullHD),"Màn hình chống loá, Độ phủ màu 45% NTSC",42 Wh,21
https://cellphones.com.vn/laptop-asus-zenbook-ux325ea-kg538w.html,Laptop ASUS ZenBook UX325EA-KG538W,21.690.000đ,24.290.000đ,ASUS,Intel,,,,8,DDR4X,512GB,SSD,Intel Iris Xe Graphics,13.3 inches,1920 x 1080 pixels (FullHD),"300nits, DCI-P3: 100%",4 Cell 67WHr Lithium-Polymer,21
https://cellphones.com.vn/laptop-asus-rog-strix-g17-g713rm-ll016w.html,Laptop ASUS Gaming ROG Strix G17 G713RM-LL016W,37.990.000đ,46.990.000đ,ASUS,AMD,Ryzen 7 6800H,,,16,DDR5,512GB,SSD,NVIDIA GeForce RTX 3060 Laptop GPU,17.3 inches,2560 x 1440 pixels (2K),"Tần số quét 240Hz, màn hình chống loá","90WHrs, 4S1P, 4-cell Li-ion",20
https://cellphones.com.vn/laptop-msi-gaming-gp76-leopard-11ug-280vn.html,Laptop MSI Gaming GP76 Leopard 11UG-280VN,46.990.000đ,52.990.000đ,MSI,Intel,Core i7 11800H,,,16,DDR4,1TB,SSD,Geforce RTX 3070 8GB,17.3 inches,1080 x 1920 pixels (FullHD),"Chống chói, tần số quét 240Hz","4 Cell, 65Whrs",18
https://cellphones.com.vn/laptop-lg-gram-17-2021-ssd-512gb.html,Laptop LG Gram 2021 17Z90P-G.AH76A5 17 inch,33.990.000đ,46.400.000đ,LG,Intel,,,8,16,DDR4x,512GB,SSD,Intel Iris Xe Graphics,17 inches,2560 x 1600 pixels (2K),99% DCI-P3,80WHrs 10.336mAh,20
https://cellphones.com.vn/laptop-dell-inspiron-3501-p90f005dbl.html,Laptop Dell Inspiron 3501 P90F005DBL,14.290.000đ,14.990.000đ,Dell,Intel,,,8,4,DDR4,256GB,SSD,Intel UHD Graphics,15.6 inches,1920 x 1080 pixels (FullHD),Độ sáng 220 nits,3Cell 42Whrs,18
https://cellphones.com.vn/laptop-lg-gram-2024-17z90s-g-ah78a5.html,Laptop LG Gram 2024 17Z90S-G.AH78A5,34.990.000đ,49.290.000đ,LG,Intel,,,,16,DDR5X,1TB,SSD,Intel Arc Graphics,17 inches,2560 x 1600 (WQXGA),"Tỉ lệ 16:10, Độ phủ màu DCI-P3 99%, Màn hình chống chói, Độ sáng 350 nit",77 Wh Li-Ion,22
https://cellphones.com.vn/laptop-asus-expertbook-b1402cva-nk0149w.html,Laptop ASUS ExpertBook B1 B1402CVA-NK0149W,11.990.000đ,14.990.000đ,ASUS,Intel,,10,,8,DDR4,256GB,SSD,Intel UHD Graphics,14 inches,1920 x 1080 pixels (FullHD),"LED Backlit, Độ sáng 250nits, Độ phủ màu NTSC: 45%, Góc nhìn (H/V) 90/65, Thời gian phản hồi (Typ/Max) (ms) 10/20, Độ tương phản 500:1, Màn hình 16:9, Màn hình chống chói","42WHrs, 3S1P, 3-cell Li-ion",25
https://cellphones.com.vn/laptop-acer-gaming-nitro-v-15-propanel-anv15-52-73z8.html,Laptop Acer Gaming Nitro V 15 ProPanel ANV15-52-73Z8,Liên hệ để báo giá,,Acer,Intel,,10,16,16,DDR5,512GB,SSD,"NVIDIA GeForce RTX 4050 6 GB GDDR6 VRAM, hỗ trợ 2560 NVIDIA CUDA Cores",15.6 inches,1920 x 1080 pixels (FullHD),"Độ sáng 300nits, Độ phủ màu sRGB 100%, Acer ComfyView LED-backlit TFT LCD, 3 ms Overdrive, Góc nhìn rộng","57 Wh 4-cell Li-ion batter, 135W 5.5PHY Adapter",25
https://cellphones.com.vn/laptop-dell-vostro-5301-i5.html,Laptop Dell Vostro 5301 C4VV92,22.190.000đ,22.690.000đ,Dell,Intel,,,8,,,512GB,SSD,Intel® Iris® Xe Graphics,13.3 inches,1080 x 1920 pixels (FullHD),LED chống chói,3Cell 40WHrs,14
https://cellphones.com.vn/laptop-msi-modern-14-b11mou-1033vn.html,Laptop MSI Modern 14 B11MOU-1033VN,13.990.000đ,21.990.000đ,MSI,Intel,,,8,8,DDR4,512 GB,SSD,Intel® Iris® Xe Graphics,14 inches,1920 x 1080 pixels (FullHD),"FHD, IPS 60Hz, Anti-glare, LED-backlit, 45% NTSC gần 100% sRGB 16:09",3-Cell 39WHrs,22
https://cellphones.com.vn/laptop-acer-aspire-5-a514-54-59qk.html,Laptop Acer Aspire 5 A514-54-59QK NX.A2ASV.008,14.990.000đ,18.490.000đ,Acer,Intel,,,,8,DDR4,512GB,SSD,Intel Iris Xe Graphics,14 inches,1920 x 1080 pixels (FullHD),Acer ComfyView LCD,3 Cell 48WHrs,21
https://cellphones.com.vn/laptop-gigabyte-g5-mf5-h2vn353sh.html,Laptop Gigabyte G5 MF5-H2VN353SH,23.990.000đ,26.090.000đ,Gigabyte,Intel,,,,16,DDR5,512GB,SSD,RTX 4050 6GB GDDR6,15.6 inches,1920 x 1080 pixels (FullHD),"Độ phân giải 45% NTSC, Viền mỏng","54Whrs, Pin liền",23
https://cellphones.com.vn/laptop-asus-vivobook-pro-m7400qc-km013w.html,Laptop Asus Vivobook M7400QC KM013W,21.990.000đ,26.900.000đ,Asus,AMD,,,,16,DDR4,512GB,SSD,NVIDIA® GeForce RTX™ 3050 4GB GDDR6,14 inches,2880 x 1800 pixels,"Tần số quét 90Hz, 100% DCI-P3",3 cell /63WHrs,21
https://cellphones.com.vn/laptop-asus-zenbook-ux371ea-hl725ws.html,Laptop ASUS ZenBook UX371EA-HL725WS,34.990.000đ,41.990.000đ,ASUS,Intel,,,8,16,DDR4x,1TB,,Intel Iris Xe Graphics,13.3 inches,3840 x 2160 pixels,"100% sRGB, 100% DCI-P3",4 Cell 67WHr Polymer,19
https://cellphones.com.vn/laptop-asus-vivobook-a415ea-eb1750w.html,Laptop Asus Vivobook A415 EB1750W,11.590.000đ,15.390.000đ,Asus,Intel,,,,8,DDR4,256GB,SSD,UHD Graphics,14 inches,1920 x 1080 pixels (FullHD),Màn hình chống loá,"42WHrs, 3S1P, 3-cell Li-ion",19
https://cellphones.com.vn/laptop-hp-14-cf2033wm-3v7g4ua-pent.html,Laptop HP 14-CF2033WM 3V7G4UA,6.490.000đ,11.990.000đ,HP,Intel,,,,4,DDR4,128 GB,SSD,Intel® UHD Graphics 605,14 inches,1366 x 768 pixels (HD+),"220 nits, 45% NTSC","3-cell, 41 Wh Li-ion",16
https://cellphones.com.vn/laptop-msi-modern-14-c13m-611vn.html,Laptop MSI Modern 14 C13M-611VN,15.990.000đ,18.490.000đ,MSI,Intel,,10,12,16,DDR4,512GB,SSD,Intel Iris Xe Graphics,14 inches,1920 x 1080 pixels (FullHD),,39Wh,19
https://cellphones.com.vn/laptop-lenovo-thinkpad-e490s.html,Laptop Lenovo Thinkpad E490S 20NGS01K00,15.190.000đ,18.890.000đ,Lenovo,Intel,,,,,DDR4,256GB,SSD,Intel UHD Graphics 620,14 inches,1920 x 1080 pixels (FullHD),"14"" ( 1920 x 1080 ) Full HD IPS không cảm ứng , HD webcam",3 cell Pin liền,15
